Organized_Survey_Data
rowIndex;columnIndex;QID;Code;L/N;Carbon;Cost;Airport;Choice;flight_arrangment;flight_arrangment_other;preferred_airport;transportation_SMF;transportation_SMF_other;transportation_SFO;transportation_SFO_other;current_position_UCD;number_flights_business_past_year;number_flights_vacation_past_year;age;interest_in_carbon_emissions_info;affect_of_showing_carbon_emissions
49;82;Q98;L_4331_761_SFO;layover;4331;761;SFO;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;1;;45;Yes;I will consider to choose the lowest one if possible
49;90;Q106;L_4331_761_SFO;layover;4331;761;SFO;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;1;;45;Yes;I will consider to choose the lowest one if possible
49;90;Q106;N_3638_1603_SFO;non-stop;3638;1603;SMF;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;1;;45;Yes;I will consider to choose the lowest one if possible
49;99;Q89;N_3638_1603_SFO;non-stop;3638;1603;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;1;;45;Yes;I will consider to choose the lowest one if possible
49;99;Q89;N_3638_1416_SMF;non-stop;3638;1416;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;1;;45;Yes;I will consider to choose the lowest one if possible
50;5;Q382;L_2025_502_SMF;layover;2025;502;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;5;Q382;L_2433_392_SFO;layover;2433;392;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;12;Q254;L_2025_392_SFO;layover;2025;392;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;12;Q254;N_1645_583_SMF;non-stop;1645;583;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;17;Q227;L_2433_447_SMF;layover;2433;447;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;17;Q227;L_2229_556_SMF;layover;2229;556;SMF;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;37;Q50;L_2433_392_SMF;layover;2433;392;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;37;Q50;L_2025_502_SFO;layover;2025;502;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;46;Q60;L_1821_556_SFO;layover;1821;556;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;46;Q60;N_1645_638_SFO;non-stop;1645;638;SFO;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;49;Q63;N_1645_638_SFO;non-stop;1645;638;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;49;Q63;N_1645_538_SFO;non-stop;1645;538;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;56;Q70;L_3837_1322_SFO;layover;3837;1322;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;56;Q70;N_3638_1229_SMF;non-stop;3638;1229;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;58;Q72;L_4331_761_SMF;layover;4331;761;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;58;Q72;L_4167_948_SFO;layover;4167;948;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;69;Q83;L_4167_1322_SMF;layover;4167;1322;SMF;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;69;Q83;L_4331_761_SMF;layover;4331;761;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;78;Q94;L_4002_761_SFO;layover;4002;761;SFO;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;78;Q94;L_3837_1322_SFO;layover;3837;1322;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;84;Q100;L_3837_1322_SMF;layover;3837;1322;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;84;Q100;L_4167_948_SFO;layover;4167;948;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;96;Q112;L_3837_1322_SFO;layover;3837;1322;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
50;96;Q112;N_3638_1603_SFO;non-stop;3638;1603;SFO;1;Aggie Travel web portal;;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Grad student;1;3;25;Yes;It probably wouldn’t affect which flight I took unless that was the only difference between flight choices. But it would be nice to see
51;1;Q378;L_2433_392_SMF;layover;2433;447;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;1;Q378;L_2025_502_SFO;layover;2025;502;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;13;Q255;L_2025_502_SMF;layover;2025;502;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;13;Q255;N_1645_638_SFO;non-stop;1645;638;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;18;Q228;L_2229_447_SMF;layover;2229;447;SMF;0;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;18;Q228;L_2025_502_SMF;layover;2025;502;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;32;Q45;L_2229_447_SMF;layover;2229;447;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;32;Q45;L_2433_392_SFO;layover;2433;392;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;41;Q55;L_2433_447_SMF;layover;2433;447;SMF;0;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;41;Q55;N_1645_474_SMF;non-stop;1645;474;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;49;Q63;N_1645_638_SFO;non-stop;1645;638;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;49;Q63;N_1645_538_SFO;non-stop;1645;538;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;53;Q67;L_4167_1322_SMF;layover;4167;1322;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;53;Q67;N_3638_1416_SFO;non-stop;3638;1416;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;60;Q74;L_4167_948_SMF;layover;4167;948;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;60;Q74;L_3837_1322_SFO;layover;3837;1322;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;68;Q82;L_4167_948_SMF;layover;4167;948;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;68;Q82;L_4002_1135_SMF;layover;4002;1135;SMF;0;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;79;Q95;L_4002_1135_SFO;layover;4002;1135;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;79;Q95;L_4331_948_SFO;layover;4331;948;SFO;1;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;84;Q100;L_3837_1322_SMF;layover;3837;1322;SMF;1;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;84;Q100;L_4167_948_SFO;layover;4167;948;SFO;0;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;90;Q106;L_4331_761_SFO;layover;4331;761;SFO;1;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
51;90;Q106;N_3638_1603_SFO;non-stop;3638;1603;SMF;0;Aggie Travel web portal;;Sacramento (SMF);Taxi, Uber, Lyft;;Airport shuttle service;;Staff;0;1;48;Yes;i would choose it if the prices were close
52;6;Q383;L_1821_556_SMF;layover;1821;556;SMF;1;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;6;Q383;L_2025_392_SFO;layover;2025;392;SFO;0;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;10;Q252;L_2229_447_SFO;layover;2229;447;SFO;0;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;10;Q252;N_1645_529_SMF;non-stop;1645;529;SMF;1;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;23;Q233;L_1821_502_SMF;layover;1821;502;SMF;1;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;23;Q233;L_2025_392_SMF;layover;2025;392;SMF;0;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;27;Q40;L_2229_556_SFO;layover;2229;556;SFO;1;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;27;Q40;L_2433_392_SFO;layover;2433;392;SFO;0;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;46;Q60;L_1821_556_SFO;layover;1821;556;SFO;0;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;46;Q60;N_1645_638_SFO;non-stop;1645;638;SFO;1;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;54;Q68;L_4002_761_SFO;layover;4002;761;SFO;1;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;54;Q68;N_3638_1416_SMF;non-stop;3638;1416;SMF;0;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;65;Q79;L_3837_1135_SMF;layover;3837;1135;SMF;1;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;65;Q79;L_4167_1322_SFO;layover;4167;1322;SFO;0;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;66;Q80;L_4331_761_SMF;layover;4331;761;SMF;1;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;66;Q80;L_3837_1135_SMF;layover;3837;1135;SMF;0;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;78;Q94;L_4002_761_SFO;layover;4002;761;SFO;1;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;78;Q94;L_3837_1322_SFO;layover;3837;1322;SFO;0;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;85;Q101;L_3837_1135_SMF;layover;3837;1135;SMF;1;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;85;Q101;L_4167_1322_SFO;layover;4167;1322;SFO;0;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;91;Q107;L_4331_948_SMF;layover;4331;948;SMF;0;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;91;Q107;N_3638_1042_SMF;non-stop;3638;1042;SMF;1;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;98;Q88;N_3638_1042_SFO;non-stop;3638;1042;SFO;1;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
52;98;Q88;N_3638_1229_SMF;non-stop;3638;1229;SMF;0;Priceline;;Sacramento (SMF);Airport shuttle service;;Private vehicle;;Staff;0;1;59;Yes;it depends on the cost!
53;0;Q377;L_2433_392_SMF;layover;2433;392;SMF;1;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;0;Q377;L_2229_447_SFO;layover;2229;447;SFO;0;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;14;Q256;L_1821_556_SFO;layover;1821;556;SFO;0;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;14;Q256;N_1645_529_SMF;non-stop;1645;529;SMF;1;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;19;Q229;L_2229_556_SMF;layover;2229;556;SMF;0;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;19;Q229;L_2433_392_SMF;layover;2433;392;SMF;1;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;27;Q40;L_2229_556_SFO;layover;2229;556;SFO;0;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;27;Q40;L_2433_392_SFO;layover;2433;392;SFO;1;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;39;Q52;L_2229_556_SMF;layover;2229;556;SMF;1;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;39;Q52;L_1821_502_SFO;layover;1821;502;SFO;0;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;51;Q65;L_4331_948_SMF;layover;4331;948;SMF;0;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;51;Q65;N_3638_1042_SFO;non-stop;3638;1042;SFO;1;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;59;Q73;L_4331_948_SMF;layover;4331;948;SMF;1;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;59;Q73;L_4002_1135_SFO;layover;4002;1135;SFO;0;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;67;Q81;L_4331_948_SMF;layover;4331;948;SMF;1;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;67;Q81;L_4167_1322_SMF;layover;4167;1322;SMF;0;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;80;Q96;L_3837_1322_SFO;layover;3837;1322;SFO;0;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;80;Q96;L_4167_948_SFO;layover;4167;948;SFO;1;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;89;Q105;L_4167_1322_SMF;layover;4167;1322;SMF;1;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;89;Q105;L_3837_1135_SFO;layover;3837;1135;SFO;0;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;97;Q113;L_3837_1135_SMF;layover;3837;1135;SMF;0;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;97;Q113;N_3638_1416_SMF;non-stop;3638;1416;SMF;1;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;98;Q88;N_3638_1042_SFO;non-stop;3638;1042;SFO;0;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
53;98;Q88;N_3638_1229_SMF;non-stop;3638;1229;SMF;1;Other (please specify):;orbitz or airlines directly;Sacramento (SMF);Private vehicle,Taxi, Uber, Lyft;;Private vehicle;;Faculty;6;2;48;Yes;it would be only a minor factor in my decision making. I usually choose the shortest flight, which is likely to be the least carbon anyways.
54;0;Q377;L_2433_392_SMF;layover;2433;392;SMF;1;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;0;Q377;L_2229_447_SFO;layover;2229;447;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;9;Q251;L_2433_447_SMF;layover;2433;447;SMF;1;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;9;Q251;N_1645_474_SFO;non-stop;1645;474;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;21;Q231;L_2025_502_SMF;layover;2025;502;SMF;1;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;21;Q231;L_2433_447_SMF;layover;2433;447;SMF;0;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;39;Q52;L_2229_556_SMF;layover;2229;556;SMF;1;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;39;Q52;L_1821_502_SFO;layover;1821;502;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;46;Q60;L_1821_556_SFO;layover;1821;556;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;46;Q60;N_1645_638_SFO;non-stop;1645;638;SFO;1;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;48;Q62;N_1645_474_SFO;non-stop;1645;474;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;48;Q62;N_1645_529_SMF;non-stop;1645;529;SMF;1;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
54;56;Q70;L_3837_1322_SFO;layover;3837;1322;SFO;0;Administrative staff makes my arrangements;;Sacramento (SMF);Taxi, Uber, Lyft;;Drive or be driven to BART;;Other (please specify:);;3;20;Yes;I was more lenient to picking those
