fecha;intensidad;ocupacion;vmed
2018-03-13 18:15:00;6360;11;67
2018-03-13 18:30:00;5796;11;65
2018-03-13 18:45:00;6372;12;60
2018-03-13 19:00:00;6816;16;55
2018-03-13 19:15:00;5724;10;68
2018-03-13 19:30:00;6624;13;66
2018-03-13 19:45:00;6252;11;67
2018-03-13 20:00:00;6036;11;67
2018-03-13 20:15:00;5436;10;67
2018-03-13 20:30:00;5052;9;68
2018-03-13 20:45:00;4788;9;70
2018-03-13 21:00:00;4752;9;69
2018-03-13 21:15:00;4488;9;67
2018-03-13 21:30:00;4224;8;69
2018-03-13 21:45:00;3672;7;69
2018-03-13 22:00:00;3084;7;69
2018-03-13 22:15:00;2256;5;70
2018-03-13 22:30:00;2424;4;71
2018-03-13 22:45:00;2352;4;67
2018-03-13 23:00:00;2196;5;67
2018-03-13 23:15:00;1656;3;70
2018-03-13 23:30:00;1356;3;70
2018-03-13 23:45:00;1512;3;71
2018-03-14 00:00:00;1380;4;64
2018-03-14 00:15:00;924;3;67
2018-03-14 00:30:00;756;2;63
2018-03-14 00:45:00;852;2;68
2018-03-14 01:00:00;348;1;65
2018-03-14 01:15:00;432;1;69
2018-03-14 01:30:00;336;0;67
2018-03-14 01:45:00;396;2;63
2018-03-14 02:00:00;60;0;33
2018-03-14 02:30:00;96;0;38
2018-03-14 02:45:00;144;0;64
2018-03-14 03:00:00;132;0;59
2018-03-14 03:15:00;228;0;63
2018-03-14 03:30:00;216;0;61
2018-03-14 03:45:00;144;0;44
2018-03-14 04:00:00;120;1;36
2018-03-14 04:15:00;144;0;57
2018-03-14 04:30:00;192;1;63
2018-03-14 04:45:00;204;1;61
2018-03-14 05:00:00;156;1;60
2018-03-14 05:15:00;324;0;62
2018-03-14 05:45:00;540;1;68
2018-03-14 06:00:00;540;1;68
2018-03-14 06:15:00;1008;2;70
2018-03-14 06:30:00;1620;3;67
2018-03-14 06:45:00;3672;8;69
2018-03-14 07:00:00;5988;11;67
2018-03-14 07:15:00;8868;17;64
2018-03-14 07:30:00;6372;26;36
2018-03-14 07:45:00;5016;45;26
2018-03-14 08:00:00;4776;41;26
2018-03-14 08:15:00;5664;42;26
2018-03-14 08:30:00;3996;37;24
2018-03-14 08:45:00;4692;46;22
2018-03-14 09:00:00;3576;53;19
2018-03-14 09:15:00;3936;55;17
2018-03-14 09:30:00;3204;44;19
2018-03-14 09:45:00;2556;49;18
2018-03-14 10:00:00;4584;39;28
2018-03-14 10:15:00;7524;27;34
2018-03-14 10:30:00;5412;10;61
2018-03-14 10:45:00;5916;10;67
2018-03-14 11:00:00;6000;11;64
2018-03-14 11:15:00;4764;8;67
2018-03-14 11:30:00;4200;8;66
2018-03-14 11:45:00;5292;11;65
2018-03-14 12:00:00;4740;10;66
2018-03-14 12:15:00;5136;10;67
2018-03-14 12:30:00;3900;8;69
2018-03-14 12:45:00;4704;9;68
2018-03-14 13:00:00;5148;10;66
2018-03-14 13:15:00;4632;9;67
2018-03-14 13:30:00;5052;10;65
2018-03-14 13:45:00;5436;10;66
2018-03-14 14:00:00;5052;9;67
2018-03-14 14:15:00;4716;8;68
2018-03-14 14:30:00;5628;11;65
2018-03-14 14:45:00;6864;13;63
2018-03-14 15:00:00;6696;12;65
2018-03-14 15:15:00;5904;10;66
2018-03-14 15:30:00;4800;8;66
2018-03-14 15:45:00;6648;12;63
2018-03-14 16:00:00;5604;10;63
2018-03-14 16:15:00;5880;10;65
2018-03-14 16:30:00;4500;8;65
2018-03-14 16:45:00;6036;11;65
2018-03-14 17:00:00;5280;11;66
2018-03-14 17:15:00;5664;10;64
2018-03-14 17:30:00;5052;9;67
2018-03-14 17:45:00;5724;11;67
2018-03-14 18:00:00;5988;11;63
2018-03-14 18:15:00;5712;10;63
2018-03-14 18:30:00;6324;12;61
2018-03-14 18:45:00;5952;18;50
2018-03-14 19:00:00;6876;19;47
2018-03-14 19:15:00;6384;11;65
2018-03-14 19:30:00;5976;13;56
2018-03-14 19:45:00;5892;13;59
2018-03-14 20:00:00;5592;11;63
2018-03-14 20:15:00;5340;11;63
2018-03-14 20:30:00;5304;10;64
2018-03-14 20:45:00;5796;12;61
2018-03-14 21:00:00;5220;10;66
2018-03-14 21:15:00;4620;8;67
2018-03-14 21:30:00;4032;8;67
2018-03-14 21:45:00;3468;7;67
2018-03-14 22:00:00;3384;7;67
2018-03-14 22:15:00;2328;5;68
2018-03-14 22:30:00;2196;4;69
2018-03-14 22:45:00;2256;5;68
2018-03-14 23:00:00;2076;4;68
2018-03-14 23:15:00;1356;2;68
2018-03-14 23:30:00;1536;3;69
2018-03-14 23:45:00;1680;3;71
2018-03-15 00:00:00;1272;2;66
2018-03-15 00:15:00;1224;2;69
2018-03-15 00:30:00;900;2;70
2018-03-15 00:45:00;900;2;69
2018-03-15 01:00:00;840;2;66
2018-03-15 01:15:00;360;1;70
2018-03-15 01:30:00;384;1;70
2018-03-15 01:45:00;168;0;70
2018-03-15 02:00:00;288;1;70
2018-03-15 02:15:00;120;0;41
2018-03-15 02:30:00;144;0;66
2018-03-15 04:45:00;180;1;72
2018-03-15 05:00:00;264;1;72
2018-03-15 05:30:00;252;1;75
2018-03-15 05:45:00;312;1;77
2018-03-15 06:00:00;648;1;71
2018-03-15 06:15:00;864;3;70
2018-03-15 06:30:00;1692;3;71
2018-03-15 06:45:00;3636;8;70
2018-03-15 07:00:00;6012;12;69
2018-03-15 07:15:00;8484;16;64
2018-03-15 07:30:00;4908;32;29
2018-03-15 07:45:00;3012;51;21
2018-03-15 08:00:00;3876;50;21
2018-03-15 08:15:00;5364;49;22
2018-03-15 08:30:00;4716;41;25
2018-03-15 08:45:00;5220;40;22
2018-03-15 09:00:00;6756;33;26
2018-03-15 09:15:00;5424;42;23
2018-03-15 09:30:00;6624;28;28
2018-03-15 09:45:00;4668;48;21
2018-03-15 10:00:00;6348;35;31
2018-03-15 10:15:00;6552;22;46
2018-03-15 10:30:00;5100;10;67
2018-03-15 10:45:00;5472;11;68
2018-03-15 11:00:00;5196;10;68
2018-03-15 11:15:00;4812;11;69
2018-03-15 11:30:00;3864;8;70
2018-03-15 11:45:00;4908;10;71
2018-03-15 12:00:00;5184;10;68
2018-03-15 12:15:00;4608;10;71
2018-03-15 12:30:00;4236;9;69
2018-03-15 12:45:00;4620;9;72
2018-03-15 13:00:00;4272;8;72
2018-03-15 13:15:00;4644;9;70
2018-03-15 13:30:00;4056;8;70
2018-03-15 13:45:00;4884;10;69
2018-03-15 14:00:00;4836;9;70
2018-03-15 14:15:00;5412;11;69
2018-03-15 14:30:00;6072;11;68
2018-03-15 14:45:00;7080;13;66
2018-03-15 15:00:00;6108;12;67
2018-03-15 15:15:00;5640;10;67
2018-03-15 15:30:00;5364;10;68
2018-03-15 15:45:00;6468;13;68
2018-03-15 16:00:00;6204;12;67
2018-03-15 16:15:00;5076;10;68
2018-03-15 16:30:00;4692;9;68
2018-03-15 16:45:00;5340;10;67
2018-03-15 17:00:00;5496;10;68
2018-03-15 17:15:00;5064;9;67
2018-03-15 17:30:00;5532;10;66
2018-03-15 17:45:00;5220;9;69
2018-03-15 18:00:00;6024;10;66
2018-03-15 18:15:00;6396;12;64
2018-03-15 18:30:00;6144;11;66
2018-03-15 18:45:00;7164;12;63
2018-03-15 19:00:00;6084;11;66
2018-03-15 19:15:00;6492;12;63
2018-03-15 19:30:00;6072;10;65
2018-03-15 19:45:00;7320;13;64
2018-03-15 20:00:00;6324;12;65
2018-03-15 20:15:00;5376;10;66
2018-03-15 20:30:00;4740;9;67
2018-03-15 20:45:00;5460;10;66
2018-03-15 21:00:00;4884;9;66
2018-03-15 21:15:00;4788;9;68
2018-03-15 21:30:00;3588;8;66
2018-03-15 21:45:00;3960;7;67
2018-03-15 22:00:00;3516;7;70
2018-03-15 22:15:00;3516;8;69
2018-03-15 22:30:00;2544;4;72
2018-03-15 22:45:00;2340;5;70
2018-03-15 23:00:00;2124;3;72
2018-03-15 23:15:00;2016;4;71
2018-03-15 23:30:00;1752;3;73
2018-03-15 23:45:00;1464;3;72
2018-03-16 00:00:00;1560;3;73
2018-03-16 00:15:00;1272;3;71
2018-03-16 00:30:00;1224;2;70
2018-03-16 00:45:00;1140;2;71
2018-03-16 01:00:00;948;2;72
2018-03-16 01:15:00;936;2;71
2018-03-16 01:30:00;408;0;75
2018-03-16 01:45:00;432;1;69
2018-03-16 02:00:00;276;1;69
2018-03-16 02:15:00;396;1;78
2018-03-16 02:45:00;168;0;42
2018-03-16 03:00:00;300;0;69
2018-03-16 03:30:00;144;1;68
2018-03-16 03:45:00;180;0;74
2018-03-16 04:00:00;120;1;68
2018-03-16 04:15:00;216;0;66
2018-03-16 04:30:00;216;0;56
2018-03-16 04:45:00;264;0;73
2018-03-16 05:00:00;228;0;67
2018-03-16 05:30:00;384;1;70
2018-03-16 05:45:00;552;1;69
2018-03-16 06:00:00;792;1;71
2018-03-16 06:15:00;960;2;68
2018-03-16 06:30:00;2028;4;71
2018-03-16 06:45:00;3552;7;70
2018-03-16 07:00:00;5904;11;68
2018-03-16 07:15:00;7308;14;66
2018-03-16 07:30:00;6672;31;33
2018-03-16 07:45:00;6084;37;25
2018-03-16 08:00:00;5604;39;26
2018-03-16 08:15:00;6768;36;28
2018-03-16 08:30:00;5616;30;30
2018-03-16 08:45:00;7056;35;25
2018-03-16 09:00:00;5916;38;23
2018-03-16 09:15:00;6372;39;28
2018-03-16 09:30:00;5664;40;22
2018-03-16 09:45:00;6216;19;49
2018-03-16 10:00:00;6276;12;66
2018-03-16 10:15:00;5952;11;65
2018-03-16 10:30:00;5460;11;68
2018-03-16 10:45:00;5544;11;67
2018-03-16 11:00:00;5100;11;69
2018-03-16 11:15:00;4572;9;68
2018-03-16 11:30:00;4596;9;68
2018-03-16 11:45:00;5088;10;68
2018-03-16 12:00:00;5340;11;68
2018-03-16 12:15:00;3936;8;69
2018-03-16 12:30:00;4608;9;69
2018-03-16 12:45:00;4572;9;67
2018-03-16 13:00:00;5292;10;67
2018-03-16 13:15:00;4068;7;69
2018-03-16 13:30:00;3852;7;68
2018-03-16 13:45:00;4440;7;70
2018-03-16 14:00:00;6612;13;65
2018-03-16 14:15:00;6132;11;68
2018-03-16 14:30:00;6684;12;64
2018-03-16 14:45:00;7176;12;66
2018-03-16 15:00:00;6708;13;65
2018-03-16 15:15:00;7080;13;63
2018-03-16 15:30:00;6696;24;39
2018-03-16 15:45:00;5520;35;24
2018-03-16 16:00:00;7488;28;35
2018-03-16 16:15:00;8316;22;43
2018-03-16 16:30:00;5892;12;65
2018-03-16 16:45:00;5604;10;68
2018-03-16 17:00:00;5772;10;67
2018-03-16 17:15:00;5556;10;67
2018-03-16 17:30:00;4812;9;68
2018-03-16 17:45:00;5244;10;66
2018-03-16 18:00:00;6228;12;65
2018-03-16 18:15:00;6228;11;65
2018-03-16 18:30:00;6072;11;64
2018-03-16 18:45:00;5736;11;66
2018-03-16 19:00:00;5952;10;67
2018-03-16 19:15:00;5688;11;66
2018-03-16 19:30:00;5652;11;66
2018-03-16 19:45:00;5808;11;66
2018-03-16 20:00:00;5376;10;66
2018-03-16 20:15:00;4836;9;67
2018-03-16 20:30:00;4584;8;67
2018-03-16 20:45:00;5868;11;66
2018-03-16 21:00:00;5844;11;66
2018-03-16 21:15:00;4716;9;67
2018-03-16 21:30:00;4164;7;70
2018-03-16 21:45:00;4800;10;68
2018-03-16 22:00:00;3840;9;68
2018-03-16 22:15:00;3720;7;69
2018-03-16 22:30:00;2772;6;71
2018-03-16 22:45:00;3288;7;68
2018-03-16 23:00:00;2160;4;71
2018-03-16 23:15:00;1896;4;70
2018-03-16 23:30:00;1836;4;69
2018-03-16 23:45:00;2064;5;71
2018-03-17 00:00:00;1416;3;70
2018-03-17 00:15:00;1872;4;70
2018-03-17 00:30:00;1380;2;72
2018-03-17 00:45:00;1620;3;73
2018-03-17 01:00:00;2052;4;72
2018-03-17 01:15:00;1596;3;72
2018-03-17 01:30:00;1272;3;69
2018-03-17 01:45:00;1476;3;70
2018-03-17 02:00:00;948;2;73
2018-03-17 02:15:00;1032;2;71
2018-03-17 02:30:00;792;2;70
2018-03-17 02:45:00;840;2;69
2018-03-17 03:00:00;624;1;68
2018-03-17 03:15:00;576;1;69
2018-03-17 03:30:00;420;1;74
2018-03-17 03:45:00;504;1;68
2018-03-17 04:00:00;516;1;69
2018-03-17 04:15:00;288;1;69
2018-03-17 04:30:00;468;1;68
2018-03-17 04:45:00;540;1;73
2018-03-17 05:00:00;324;1;69
2018-03-17 05:15:00;204;0;68
2018-03-17 05:30:00;420;0;71
2018-03-17 05:45:00;456;1;67
2018-03-17 06:00:00;468;1;67
2018-03-17 06:15:00;696;2;69
2018-03-17 06:30:00;636;1;71
2018-03-17 06:45:00;1212;3;68
2018-03-17 07:00:00;1968;4;71
2018-03-17 07:15:00;1680;4;70
2018-03-17 07:30:00;1548;3;70
2018-03-17 07:45:00;1752;4;67
2018-03-17 08:00:00;1992;4;70
2018-03-17 08:15:00;1800;4;67
2018-03-17 08:30:00;2124;5;68
2018-03-17 08:45:00;2772;6;67
2018-03-17 09:00:00;2964;5;69
2018-03-17 09:15:00;2976;6;70
2018-03-17 09:30:00;3096;7;67
2018-03-17 09:45:00;3936;8;67
2018-03-17 10:00:00;4608;9;65
2018-03-17 10:15:00;4920;10;66
2018-03-17 10:30:00;4200;9;66
2018-03-17 10:45:00;3492;7;65
2018-03-17 11:00:00;4572;9;66
2018-03-17 11:15:00;4140;8;66
2018-03-17 11:30:00;4752;10;64
2018-03-17 11:45:00;4620;9;64
2018-03-17 12:00:00;4920;9;65
2018-03-17 12:15:00;4608;10;67
2018-03-17 12:30:00;4800;10;68
2018-03-17 12:45:00;5016;10;67
2018-03-17 13:00:00;5328;10;65
2018-03-17 13:15:00;5100;10;67
2018-03-17 13:30:00;5568;10;66
2018-03-17 13:45:00;5376;11;66
2018-03-17 14:00:00;5976;13;63
2018-03-17 14:15:00;6240;12;65
2018-03-17 14:30:00;6132;12;65
2018-03-17 14:45:00;5508;10;67
2018-03-17 15:00:00;5076;10;68
2018-03-17 15:15:00;4044;8;70
2018-03-17 15:30:00;2748;5;69
2018-03-17 15:45:00;2952;6;68
2018-03-17 16:00:00;3192;7;70
2018-03-17 16:15:00;2880;5;70
2018-03-17 16:30:00;3216;6;68
2018-03-17 16:45:00;3096;6;68
2018-03-17 17:00:00;3504;6;68
2018-03-17 17:15:00;3552;7;69
2018-03-17 17:30:00;3420;7;67
2018-03-17 17:45:00;3780;8;68
2018-03-17 18:00:00;3924;10;67
2018-03-17 18:15:00;4956;9;67
2018-03-17 18:30:00;4080;9;67
2018-03-17 18:45:00;4188;8;68
2018-03-17 19:00:00;4956;9;66
2018-03-17 19:15:00;5112;10;66
2018-03-17 19:30:00;3996;8;68
2018-03-17 19:45:00;4596;9;66
2018-03-17 20:00:00;4920;9;67
2018-03-17 20:15:00;4428;8;66
2018-03-17 20:30:00;4392;8;67
2018-03-17 20:45:00;5340;10;66
2018-03-17 21:00:00;4752;10;66
2018-03-17 21:15:00;4284;9;68
2018-03-17 21:30:00;4164;9;66
2018-03-17 21:45:00;3816;9;66
2018-03-17 22:00:00;3552;7;68
2018-03-17 22:15:00;3120;6;67
2018-03-17 22:30:00;2364;4;68
2018-03-17 22:45:00;2436;5;70
2018-03-17 23:00:00;2796;7;67
2018-03-17 23:15:00;2412;5;69
2018-03-17 23:30:00;1860;4;67
2018-03-17 23:45:00;1704;4;69
2018-03-18 00:00:00;1932;5;67
2018-03-18 00:15:00;1824;3;69
2018-03-18 00:30:00;2016;4;68
2018-03-18 00:45:00;1944;3;69
2018-03-18 01:00:00;2004;4;67
2018-03-18 01:15:00;1620;3;68
2018-03-18 01:30:00;2148;4;71
2018-03-18 01:45:00;1284;3;71
2018-03-18 02:00:00;948;2;67
2018-03-18 02:15:00;1032;2;70
2018-03-18 02:30:00;1140;3;67
2018-03-18 02:45:00;768;2;71
2018-03-18 03:00:00;816;1;73
2018-03-18 03:15:00;888;2;73
2018-03-18 03:30:00;720;2;72
2018-03-18 03:45:00;696;1;73
2018-03-18 04:00:00;408;1;71
2018-03-18 04:15:00;528;2;70
2018-03-18 04:30:00;576;1;71
2018-03-18 04:45:00;396;1;70
2018-03-18 05:00:00;456;1;69
2018-03-18 05:15:00;492;1;70
2018-03-18 05:30:00;600;1;71
2018-03-18 05:45:00;372;0;74
2018-03-18 06:00:00;588;2;70
2018-03-18 06:15:00;540;1;71
2018-03-18 06:30:00;588;1;71
2018-03-18 06:45:00;816;2;71
2018-03-18 07:00:00;984;2;73
2018-03-18 07:15:00;984;3;70
2018-03-18 07:30:00;1224;2;69
2018-03-18 07:45:00;1152;2;68
2018-03-18 08:00:00;1056;2;70
2018-03-18 08:15:00;1068;2;71
2018-03-18 08:30:00;1572;3;71
2018-03-18 08:45:00;1740;3;70
2018-03-18 09:00:00;2196;4;69
2018-03-18 09:15:00;2064;4;71
2018-03-18 09:30:00;2052;4;69
2018-03-18 09:45:00;2052;4;70
2018-03-18 10:00:00;3060;6;67
2018-03-18 10:15:00;3072;6;69
2018-03-18 10:30:00;2400;5;69
2018-03-18 10:45:00;3540;7;69
2018-03-18 11:00:00;3612;7;68
2018-03-18 11:15:00;3972;7;66
2018-03-18 11:30:00;3900;7;65
2018-03-18 11:45:00;4440;9;67
2018-03-18 12:00:00;4140;8;68
2018-03-18 12:15:00;5220;11;67
2018-03-18 12:30:00;4824;9;67
2018-03-18 12:45:00;4692;8;68
2018-03-18 13:00:00;5604;10;65
2018-03-18 13:15:00;4584;9;69
2018-03-18 13:30:00;5412;11;65
2018-03-18 13:45:00;5772;11;66
2018-03-18 14:00:00;6480;13;65
2018-03-18 14:15:00;5832;11;68
2018-03-18 14:30:00;5136;9;71
2018-03-18 14:45:00;5496;10;69
2018-03-18 15:00:00;5208;10;69
2018-03-18 15:15:00;3432;6;71
2018-03-18 15:30:00;2832;5;69
2018-03-18 15:45:00;3264;6;68
2018-03-18 16:00:00;2916;6;70
2018-03-18 16:15:00;3180;6;68
2018-03-18 16:30:00;3312;6;69
2018-03-18 16:45:00;3732;7;68
2018-03-18 17:00:00;3660;7;69
2018-03-18 17:15:00;3120;6;69
2018-03-18 17:30:00;4248;8;68
2018-03-18 17:45:00;3756;7;68
2018-03-18 18:00:00;4476;9;68
2018-03-18 18:15:00;4812;10;66
2018-03-18 18:30:00;3120;7;69
2018-03-18 18:45:00;4728;9;67
2018-03-18 19:00:00;5184;10;67
2018-03-18 19:15:00;4524;9;68
2018-03-18 19:30:00;4248;8;68
2018-03-18 19:45:00;4764;10;66
2018-03-18 20:00:00;4944;10;65
2018-03-18 20:15:00;4500;8;68
2018-03-18 20:30:00;3924;8;67
2018-03-18 20:45:00;4032;8;69
2018-03-18 21:00:00;4368;8;67
2018-03-18 21:15:00;3984;9;67
2018-03-18 21:30:00;3744;7;70
2018-03-18 21:45:00;4056;8;68
2018-03-18 22:00:00;3516;8;68
2018-03-18 22:15:00;3084;6;70
2018-03-18 22:30:00;2748;5;71
2018-03-18 22:45:00;2040;4;70
2018-03-18 23:00:00;1980;5;70
2018-03-18 23:15:00;1656;4;71
2018-03-18 23:30:00;1644;3;70
2018-03-18 23:45:00;1740;4;71
2018-03-19 00:00:00;1212;2;76
2018-03-19 00:15:00;744;2;72
2018-03-19 00:30:00;996;2;72
2018-03-19 00:45:00;1056;2;71
2018-03-19 01:00:00;624;1;72
2018-03-19 01:15:00;420;1;71
2018-03-19 01:30:00;288;0;73
2018-03-19 01:45:00;456;1;70
2018-03-19 02:00:00;288;1;68
2018-03-19 02:15:00;276;0;68
2018-03-19 02:30:00;204;1;41
2018-03-19 02:45:00;216;1;66
2018-03-19 03:00:00;192;0;67
2018-03-19 04:15:00;156;0;72
2018-03-19 04:30:00;108;0;41
2018-03-19 05:00:00;252;0;67
2018-03-19 05:15:00;264;1;71
2018-03-19 05:30:00;348;0;74
2018-03-19 05:45:00;456;1;67
2018-03-19 06:00:00;636;1;71
2018-03-19 06:15:00;1020;2;70
2018-03-19 06:30:00;1932;4;70
2018-03-19 06:45:00;3480;7;70
2018-03-19 07:00:00;6624;12;68
2018-03-19 07:15:00;8016;15;64
2018-03-19 07:30:00;7020;25;34
2018-03-19 07:45:00;4608;43;27
2018-03-19 08:00:00;4608;39;32
2018-03-19 08:15:00;6744;30;34
2018-03-19 08:30:00;5568;31;28
2018-03-19 08:45:00;6828;32;29
2018-03-19 09:00:00;5124;41;25
2018-03-19 09:15:00;5892;42;25
2018-03-19 09:30:00;6120;28;41
2018-03-19 09:45:00;6000;11;65
2018-03-19 10:00:00;5904;12;63
2018-03-19 10:15:00;5400;11;66
2018-03-19 10:30:00;5004;10;65
2018-03-19 10:45:00;4500;10;66
2018-03-19 11:00:00;4320;9;66
2018-03-19 11:15:00;4212;9;63
2018-03-19 11:30:00;4224;8;65
2018-03-19 11:45:00;4476;10;65
2018-03-19 12:00:00;5100;10;63
2018-03-19 12:15:00;4596;9;66
2018-03-19 12:30:00;3768;8;66
2018-03-19 12:45:00;3648;7;67
2018-03-19 13:00:00;4320;8;65
2018-03-19 13:15:00;4332;9;65
2018-03-19 13:30:00;3900;7;66
2018-03-19 13:45:00;5004;10;65
2018-03-19 14:00:00;5340;10;65
2018-03-19 14:15:00;5100;11;65
2018-03-19 14:30:00;5436;10;66
2018-03-19 14:45:00;5904;12;65
2018-03-19 15:00:00;6552;13;64
2018-03-19 15:15:00;5760;11;64
2018-03-19 15:30:00;5868;11;63
2018-03-19 15:45:00;6324;12;65
2018-03-19 16:00:00;6288;12;65
2018-03-19 16:15:00;5244;10;65
2018-03-19 16:30:00;4212;8;67
2018-03-19 16:45:00;4968;9;66
2018-03-19 17:00:00;5244;10;67
2018-03-19 17:15:00;4980;9;65
2018-03-19 17:30:00;4692;9;66
2018-03-19 17:45:00;5676;11;65
2018-03-19 18:00:00;5880;11;65
2018-03-19 18:15:00;5856;11;66
2018-03-19 18:30:00;6708;13;64
2018-03-19 18:45:00;6444;12;65
2018-03-19 19:00:00;6396;13;61
2018-03-19 19:15:00;6804;13;65
2018-03-19 19:30:00;5604;10;67
2018-03-19 19:45:00;5472;11;66
2018-03-19 20:00:00;6144;12;63
2018-03-19 20:15:00;5520;11;66
2018-03-19 20:30:00;4764;9;67
2018-03-19 20:45:00;4824;9;67
2018-03-19 21:00:00;5016;9;67
2018-03-19 21:15:00;4152;8;67
2018-03-19 21:30:00;3936;8;68
2018-03-19 21:45:00;3180;6;68
2018-03-19 22:00:00;2712;5;69
2018-03-19 22:15:00;2568;5;69
2018-03-19 22:30:00;2772;5;71
2018-03-19 22:45:00;2388;4;70
2018-03-19 23:00:00;1560;4;71
2018-03-19 23:15:00;1224;3;71
2018-03-19 23:30:00;924;2;70
2018-03-19 23:45:00;1536;4;70
2018-03-20 00:00:00;1140;3;70
2018-03-20 00:15:00;768;2;71
2018-03-20 00:30:00;684;1;71
2018-03-20 00:45:00;492;2;71
2018-03-20 01:00:00;516;1;73
2018-03-20 01:15:00;480;1;70
2018-03-20 01:30:00;420;1;71
2018-03-20 01:45:00;480;1;73
2018-03-20 02:15:00;252;1;67
2018-03-20 02:30:00;204;0;72
2018-03-20 02:45:00;168;0;68
2018-03-20 03:00:00;120;0;44
2018-03-20 04:00:00;120;0;82
2018-03-20 04:45:00;192;0;70
2018-03-20 05:00:00;312;1;67
2018-03-20 05:15:00;204;0;78
2018-03-20 05:30:00;420;1;74
2018-03-20 05:45:00;564;1;73
2018-03-20 06:00:00;696;1;73
2018-03-20 06:15:00;1080;2;73
2018-03-20 06:30:00;2052;4;72
2018-03-20 06:45:00;3648;8;70
2018-03-20 07:00:00;6744;13;69
2018-03-20 07:15:00;8280;20;56
2018-03-20 07:30:00;7008;35;34
2018-03-20 07:45:00;7428;33;31
2018-03-20 08:00:00;3300;47;23
2018-03-20 08:15:00;5448;39;29
2018-03-20 08:30:00;5856;38;27
2018-03-20 08:45:00;4476;47;25
2018-03-20 09:00:00;4644;44;25
2018-03-20 09:15:00;5316;40;25
2018-03-20 09:30:00;6852;32;35
2018-03-20 09:45:00;7008;27;40
2018-03-20 10:00:00;8040;24;39
2018-03-20 10:15:00;5604;33;37
2018-03-20 10:30:00;5328;10;64
2018-03-20 10:45:00;5856;11;63
2018-03-20 11:00:00;5364;10;66
2018-03-20 11:15:00;4428;10;67
2018-03-20 11:30:00;4308;9;67
2018-03-20 11:45:00;5112;10;67
2018-03-20 12:00:00;4428;9;67
2018-03-20 12:15:00;4572;9;69
2018-03-20 12:30:00;5652;11;66
2018-03-20 12:45:00;4308;8;68
2018-03-20 13:00:00;4104;7;67
2018-03-20 13:15:00;4572;9;68
2018-03-20 13:30:00;4080;8;68
2018-03-20 13:45:00;5052;9;66
2018-03-20 14:00:00;5832;10;68
2018-03-20 14:15:00;5484;10;67
2018-03-20 14:30:00;6420;11;66
2018-03-20 14:45:00;6108;12;66
2018-03-20 15:00:00;6204;12;66
2018-03-20 15:15:00;5760;10;68
2018-03-20 15:30:00;5748;10;66
2018-03-20 15:45:00;5928;11;65
2018-03-20 16:00:00;5952;11;66
2018-03-20 16:15:00;4920;9;67
2018-03-20 16:30:00;4176;7;67
2018-03-20 16:45:00;5376;11;65
2018-03-20 17:00:00;5736;11;65
2018-03-20 17:15:00;4932;10;67
2018-03-20 17:30:00;5232;10;66
2018-03-20 17:45:00;6000;11;65
2018-03-20 18:00:00;6120;11;65
2018-03-20 18:15:00;6192;12;65
2018-03-20 18:30:00;6732;12;63
2018-03-20 18:45:00;7188;13;64
2018-03-20 19:00:00;7320;13;64
2018-03-20 19:15:00;6084;11;66
2018-03-20 19:30:00;6348;12;66
2018-03-20 19:45:00;6348;12;64
2018-03-20 20:00:00;5400;9;66
2018-03-20 20:15:00;5184;9;65
2018-03-20 20:30:00;4944;8;66
2018-03-20 20:45:00;5760;9;67
2018-03-20 21:00:00;5760;9;67
2018-03-20 21:15:00;5760;9;67
2018-03-20 21:30:00;5760;9;67
2018-03-20 21:45:00;4428;8;67
2018-03-20 22:00:00;3096;6;70
2018-03-20 22:15:00;2676;5;66
2018-03-20 22:30:00;2040;4;69
2018-03-20 22:45:00;2700;6;68
2018-03-20 23:00:00;1608;4;70
2018-03-20 23:15:00;1308;3;68
2018-03-20 23:30:00;1668;3;70
2018-03-20 23:45:00;1416;3;68
2018-03-21 00:00:00;1392;4;67
2018-03-21 00:15:00;900;2;68
2018-03-21 00:30:00;768;2;68
2018-03-21 00:45:00;1188;2;69
2018-03-21 01:00:00;552;1;66
2018-03-21 01:15:00;492;1;65
2018-03-21 01:30:00;492;2;69
2018-03-21 01:45:00;456;1;65
2018-03-21 02:00:00;204;0;66
2018-03-21 02:15:00;300;1;64
2018-03-21 02:30:00;204;0;69
2018-03-21 02:45:00;204;0;62
2018-03-21 03:00:00;48;0;13
2018-03-21 03:30:00;144;0;66
2018-03-21 03:45:00;120;0;60
2018-03-21 04:00:00;96;0;35
2018-03-21 04:15:00;120;0;64
2018-03-21 04:30:00;120;0;62
2018-03-21 05:00:00;204;0;63
2018-03-21 05:15:00;228;0;62
2018-03-21 05:30:00;396;1;56
2018-03-21 05:45:00;324;0;71
2018-03-21 06:00:00;768;2;71
2018-03-21 06:15:00;1200;3;70
2018-03-21 06:30:00;1728;3;70
2018-03-21 06:45:00;3312;7;70
2018-03-21 07:00:00;5148;9;68
2018-03-21 07:15:00;8424;16;64
2018-03-21 07:30:00;5064;32;37
2018-03-21 07:45:00;5532;42;28
2018-03-21 08:00:00;6072;40;27
2018-03-21 08:15:00;4716;42;28
2018-03-21 08:30:00;3816;42;18
2018-03-21 08:45:00;6816;41;29
2018-03-21 09:00:00;5436;38;26
2018-03-21 09:15:00;6564;35;27
