fecha;intensidad;ocupacion;vmed
2018-08-07 04:15:00;120;0;66
2018-08-07 04:45:00;144;0;67
2018-08-07 05:00:00;336;1;76
2018-08-07 05:15:00;156;0;70
2018-08-07 05:30:00;276;0;74
2018-08-07 05:45:00;276;0;68
2018-08-07 06:00:00;336;0;74
2018-08-07 06:15:00;456;1;71
2018-08-07 06:30:00;1236;2;71
2018-08-07 06:45:00;2016;3;71
2018-08-07 07:00:00;3600;7;71
2018-08-07 07:15:00;4320;8;70
2018-08-07 07:30:00;4728;9;72
2018-08-07 07:45:00;6264;12;69
2018-08-07 08:00:00;5808;13;68
2018-08-07 08:15:00;5712;11;68
2018-08-07 08:30:00;5280;11;68
2018-08-07 08:45:00;4548;10;67
2018-08-07 09:00:00;4752;11;67
2018-08-07 09:15:00;4752;9;67
2018-08-07 09:30:00;4200;9;69
2018-08-07 09:45:00;3432;7;68
2018-08-07 10:00:00;3276;7;68
2018-08-07 10:15:00;3492;8;68
2018-08-07 10:30:00;3540;8;68
2018-08-07 10:45:00;3192;7;67
2018-08-07 11:00:00;3456;7;66
2018-08-07 11:15:00;3348;7;68
2018-08-07 11:30:00;3528;7;67
2018-08-07 11:45:00;3480;6;68
2018-08-07 12:00:00;3876;8;66
2018-08-07 12:15:00;4116;8;67
2018-08-07 12:30:00;3456;7;66
2018-08-07 12:45:00;3864;8;68
2018-08-07 13:00:00;4188;8;68
2018-08-07 13:15:00;3732;7;68
2018-08-07 13:30:00;3708;6;68
2018-08-07 13:45:00;3576;6;68
2018-08-07 14:00:00;3636;7;68
2018-08-07 14:15:00;3732;8;68
2018-08-07 14:30:00;4272;8;68
2018-08-07 14:45:00;4992;10;67
2018-08-07 15:00:00;3744;7;68
2018-08-07 15:15:00;5112;9;68
2018-08-07 15:30:00;4260;8;70
2018-08-07 15:45:00;5784;11;68
2018-08-07 16:00:00;4992;9;69
2018-08-07 16:15:00;3948;7;68
2018-08-07 16:30:00;3084;5;69
2018-08-07 16:45:00;3984;8;67
2018-08-07 17:00:00;4020;8;68
2018-08-07 17:15:00;3816;8;67
2018-08-07 17:30:00;3300;6;69
2018-08-07 17:45:00;4044;9;68
2018-08-07 18:00:00;3696;8;68
2018-08-07 18:15:00;3876;8;66
2018-08-07 18:30:00;3936;7;68
2018-08-07 18:45:00;4512;9;67
2018-08-07 19:00:00;4644;9;67
2018-08-07 19:15:00;3804;7;69
2018-08-07 19:30:00;3768;6;68
2018-08-07 19:45:00;4020;8;67
2018-08-07 20:00:00;3756;7;67
2018-08-07 20:15:00;3252;7;68
2018-08-07 20:30:00;4032;7;66
2018-08-07 20:45:00;4020;8;68
2018-08-07 21:00:00;3288;6;68
2018-08-07 21:15:00;3660;8;68
2018-08-07 21:30:00;2856;6;69
2018-08-07 21:45:00;3108;6;69
2018-08-07 22:00:00;1680;3;69
2018-08-07 22:15:00;2520;5;68
2018-08-07 22:30:00;1908;4;69
2018-08-07 22:45:00;2376;5;70
2018-08-07 23:00:00;2184;4;70
2018-08-07 23:15:00;1704;3;70
2018-08-07 23:30:00;1404;2;69
2018-08-07 23:45:00;1668;3;69
2018-08-08 00:00:00;1116;2;67
2018-08-08 00:15:00;1224;3;69
2018-08-08 00:30:00;1236;3;69
2018-08-08 00:45:00;864;2;72
2018-08-08 01:00:00;1092;2;68
2018-08-08 01:15:00;1080;2;67
2018-08-08 01:30:00;672;1;68
2018-08-08 01:45:00;636;1;69
2018-08-08 02:00:00;576;1;67
2018-08-08 02:15:00;432;1;66
2018-08-08 02:30:00;312;0;70
2018-08-08 02:45:00;360;1;71
2018-08-08 03:00:00;120;0;68
2018-08-08 03:15:00;336;0;69
2018-08-08 03:30:00;156;0;79
2018-08-08 03:45:00;252;0;67
2018-08-08 04:00:00;228;1;74
2018-08-08 04:30:00;36;0;39
2018-08-08 04:45:00;180;0;72
2018-08-08 05:15:00;216;0;72
2018-08-08 05:45:00;348;1;41
2018-08-08 06:00:00;660;2;67
2018-08-08 06:15:00;612;1;69
2018-08-08 06:30:00;1224;3;68
2018-08-08 06:45:00;2160;4;70
2018-08-08 07:00:00;3528;7;69
2018-08-08 07:15:00;4800;9;68
2018-08-08 07:30:00;4284;8;70
2018-08-08 07:45:00;6156;11;67
2018-08-08 08:00:00;6156;12;67
2018-08-08 08:15:00;5196;10;67
2018-08-08 08:30:00;4812;10;67
2018-08-08 08:45:00;5196;11;66
2018-08-08 09:00:00;4836;10;69
2018-08-08 09:15:00;4932;10;70
2018-08-08 09:30:00;3840;7;69
2018-08-08 09:45:00;4056;8;68
2018-08-08 10:00:00;3600;8;69
2018-08-08 10:15:00;3228;6;71
2018-08-08 10:30:00;3564;8;69
2018-08-08 10:45:00;3288;8;68
2018-08-08 11:00:00;3396;7;69
2018-08-08 11:15:00;4056;8;67
2018-08-08 11:30:00;3528;8;68
2018-08-08 11:45:00;3924;8;67
2018-08-08 12:00:00;4332;8;68
2018-08-08 12:15:00;4020;9;65
2018-08-08 12:30:00;3516;7;68
2018-08-08 12:45:00;3744;8;67
2018-08-08 13:00:00;3708;7;69
2018-08-08 13:15:00;3972;8;66
2018-08-08 13:30:00;3984;8;68
2018-08-08 13:45:00;3468;7;69
2018-08-08 14:00:00;4044;8;69
2018-08-08 14:15:00;4308;7;70
2018-08-08 14:30:00;4008;7;71
2018-08-08 14:45:00;5150;9;68
2018-08-08 15:00:00;4644;8;68
2018-08-08 15:15:00;4332;8;70
2018-08-08 15:30:00;3588;6;70
2018-08-08 15:45:00;5268;9;69
2018-08-08 16:00:00;5100;10;67
2018-08-08 16:15:00;3816;7;68
2018-08-08 16:30:00;3312;7;69
2018-08-08 16:45:00;4044;7;67
2018-08-08 17:00:00;3720;7;68
2018-08-08 17:15:00;4200;7;68
2018-08-08 17:30:00;3360;7;69
2018-08-08 17:45:00;4236;8;69
2018-08-08 18:00:00;4248;7;68
2018-08-08 18:15:00;3348;6;68
2018-08-08 18:30:00;4512;8;67
2018-08-08 18:45:00;4692;9;67
2018-08-08 19:00:00;3984;8;66
2018-08-08 19:15:00;4776;8;68
2018-08-08 19:30:00;3684;7;67
2018-08-08 19:45:00;4200;8;68
2018-08-08 20:00:00;4044;8;69
2018-08-08 20:15:00;4128;7;68
2018-08-08 20:30:00;3432;6;69
2018-08-08 20:45:00;3552;7;70
2018-08-08 21:00:00;2880;6;70
2018-08-08 21:15:00;2892;5;69
2018-08-08 21:30:00;3312;6;68
2018-08-08 21:45:00;2928;4;71
2018-08-08 22:00:00;2232;5;68
2018-08-08 22:15:00;2712;5;68
2018-08-08 22:30:00;2316;5;69
2018-08-08 22:45:00;2448;5;70
2018-08-08 23:00:00;1896;3;69
2018-08-08 23:15:00;1752;3;71
2018-08-08 23:30:00;1560;3;71
2018-08-08 23:45:00;1692;3;70
2018-08-09 00:00:00;1575;3;69
2018-08-09 00:15:00;1176;3;68
2018-08-09 00:30:00;1392;3;70
2018-08-09 00:45:00;924;2;69
2018-08-09 01:00:00;1116;2;66
2018-08-09 01:15:00;576;1;69
2018-08-09 01:30:00;624;1;69
2018-08-09 01:45:00;756;2;70
2018-08-09 02:00:00;480;1;71
2018-08-09 02:15:00;408;1;66
2018-08-09 02:30:00;276;1;69
2018-08-09 02:45:00;540;1;71
2018-08-09 03:00:00;312;0;66
2018-08-09 03:30:00;204;1;75
2018-08-09 04:15:00;252;1;68
2018-08-09 04:45:00;144;0;70
2018-08-09 05:00:00;132;0;69
2018-08-09 05:15:00;156;0;75
2018-08-09 05:30:00;252;1;68
2018-08-09 05:45:00;396;0;69
2018-08-09 06:00:00;672;1;71
2018-08-09 06:15:00;876;2;70
2018-08-09 06:30:00;1056;2;72
2018-08-09 06:45:00;2112;4;71
2018-08-09 07:00:00;3000;7;70
2018-08-09 07:15:00;4056;8;70
2018-08-09 07:30:00;4740;9;72
2018-08-09 07:45:00;5100;10;70
2018-08-09 08:00:00;6564;12;67
2018-08-09 08:15:00;6204;12;67
2018-08-09 08:30:00;4704;9;68
2018-08-09 08:45:00;4596;9;67
2018-08-09 09:00:00;4800;9;67
2018-08-09 09:15:00;4416;9;66
2018-08-09 09:30:00;4200;9;68
2018-08-09 09:45:00;4056;8;67
2018-08-09 10:00:00;4440;8;67
2018-08-09 10:15:00;4100;8;68
2018-08-09 10:30:00;3840;8;69
2018-08-09 10:45:00;2760;6;70
2018-08-09 11:00:00;3732;8;67
2018-08-09 11:15:00;3120;7;70
2018-08-09 11:30:00;4032;8;68
2018-08-09 11:45:00;3636;7;66
2018-08-09 12:00:00;3936;7;66
2018-08-09 12:15:00;4560;8;66
2018-08-09 12:30:00;3636;7;68
2018-08-09 12:45:00;3792;7;68
2018-08-09 13:00:00;4368;7;69
2018-08-09 13:15:00;3684;8;67
2018-08-09 13:30:00;3984;7;66
2018-08-09 13:45:00;4020;8;67
2018-08-09 14:00:00;4056;8;66
2018-08-09 14:15:00;3708;7;68
2018-08-09 14:30:00;3804;6;69
2018-08-09 14:45:00;5016;8;70
2018-08-09 15:00:00;5412;10;67
2018-08-09 15:15:00;5100;10;65
2018-08-09 15:30:00;4332;8;70
2018-08-09 15:45:00;4248;7;67
2018-08-09 16:00:00;4056;7;68
2018-08-09 16:15:00;2928;6;67
2018-08-09 16:30:00;3792;7;68
2018-08-09 16:45:00;3324;7;68
2018-08-09 17:00:00;3264;7;67
2018-08-09 17:15:00;3744;7;67
2018-08-09 17:30:00;4020;8;68
2018-08-09 17:45:00;3672;8;68
2018-08-09 18:00:00;4212;8;67
2018-08-09 18:15:00;4308;7;69
2018-08-09 18:30:00;4248;8;67
2018-08-09 18:45:00;5592;11;66
2018-08-09 19:00:00;5832;11;64
2018-08-09 19:15:00;4500;9;65
2018-08-09 19:30:00;4632;8;65
2018-08-09 19:45:00;4344;9;66
2018-08-09 20:00:00;3936;8;65
2018-08-09 20:15:00;4032;8;67
2018-08-09 20:30:00;3408;7;67
2018-08-09 20:45:00;4068;7;67
2018-08-09 21:00:00;3420;6;68
2018-08-09 21:15:00;3648;7;69
2018-08-09 21:30:00;3048;6;67
2018-08-09 21:45:00;3180;5;69
2018-08-09 22:00:00;2604;5;68
2018-08-09 22:15:00;2580;5;68
2018-08-09 22:30:00;2340;5;68
2018-08-09 22:45:00;2136;4;68
2018-08-09 23:00:00;1740;4;71
2018-08-09 23:15:00;1656;3;70
2018-08-09 23:30:00;1836;4;71
2018-08-09 23:45:00;1788;3;71
2018-08-10 00:00:00;1476;3;69
2018-08-10 00:15:00;1404;3;69
2018-08-10 00:30:00;1248;3;68
2018-08-10 00:45:00;1320;2;70
2018-08-10 01:00:00;828;2;67
2018-08-10 01:15:00;1320;2;66
2018-08-10 01:30:00;1032;2;72
2018-08-10 01:45:00;528;1;71
2018-08-10 02:00:00;756;1;70
2018-08-10 02:15:00;480;1;70
2018-08-10 02:30:00;444;1;68
2018-08-10 02:45:00;396;1;67
2018-08-10 03:00:00;408;1;74
2018-08-10 03:15:00;120;0;67
2018-08-10 03:30:00;192;0;73
2018-08-10 03:45:00;264;1;69
2018-08-10 04:00:00;336;1;73
2018-08-10 04:15:00;156;0;71
2018-08-10 04:30:00;132;0;67
2018-08-10 04:45:00;276;1;67
2018-08-10 05:00:00;264;1;69
2018-08-10 05:15:00;288;0;72
2018-08-10 05:30:00;300;1;68
2018-08-10 05:45:00;348;0;69
2018-08-10 06:00:00;576;1;70
2018-08-10 06:15:00;852;2;71
2018-08-10 06:30:00;876;2;72
2018-08-10 06:45:00;1572;3;74
2018-08-10 07:00:00;3300;6;71
2018-08-10 07:15:00;4284;8;72
2018-08-10 07:30:00;4620;9;69
2018-08-10 07:45:00;5160;10;66
2018-08-10 08:00:00;6300;12;65
2018-08-10 08:15:00;6144;12;64
2018-08-10 08:30:00;5316;10;66
2018-08-10 08:45:00;4464;9;67
2018-08-10 09:00:00;4584;10;66
2018-08-10 09:15:00;4860;8;67
2018-08-10 09:30:00;4572;8;68
2018-08-10 09:45:00;4284;9;68
2018-08-10 10:00:00;3696;8;70
2018-08-10 10:15:00;3828;8;69
2018-08-10 10:30:00;3300;6;69
2018-08-10 10:45:00;2880;7;70
2018-08-10 11:00:00;3264;6;71
2018-08-10 11:15:00;3936;7;68
2018-08-10 11:30:00;3912;8;68
2018-08-10 11:45:00;3180;5;69
2018-08-10 12:00:00;3900;8;67
2018-08-10 12:15:00;3756;8;67
2018-08-10 12:30:00;3324;6;68
2018-08-10 12:45:00;4032;8;68
2018-08-10 13:00:00;4404;8;67
2018-08-10 13:15:00;3696;7;67
2018-08-10 13:30:00;4224;8;66
2018-08-10 13:45:00;4320;8;66
2018-08-10 14:00:00;3972;7;66
2018-08-10 14:15:00;3900;7;69
2018-08-10 14:30:00;5544;10;68
2018-08-10 14:45:00;5952;10;69
2018-08-10 15:00:00;5364;10;69
2018-08-10 15:15:00;5304;10;69
2018-08-10 15:30:00;4944;10;68
2018-08-10 15:45:00;5436;9;68
2018-08-10 16:00:00;5016;10;67
2018-08-10 16:15:00;4680;9;56
2018-08-10 16:30:00;3480;8;65
2018-08-10 16:45:00;3756;8;66
2018-08-10 17:00:00;4272;8;67
2018-08-10 17:15:00;4116;8;68
2018-08-10 17:30:00;3444;7;69
2018-08-10 17:45:00;4356;9;68
2018-08-10 18:00:00;5220;9;67
2018-08-10 18:15:00;3492;6;70
2018-08-10 18:30:00;3648;8;68
2018-08-10 18:45:00;4464;9;66
2018-08-10 19:00:00;4440;8;64
2018-08-10 19:15:00;4920;9;66
2018-08-10 19:30:00;4092;8;67
2018-08-10 19:45:00;4440;9;65
2018-08-10 20:00:00;3744;7;67
2018-08-10 20:15:00;3708;8;66
2018-08-10 20:30:00;4164;8;65
2018-08-10 20:45:00;4212;8;66
2018-08-10 21:00:00;3624;6;65
2018-08-10 21:15:00;3840;8;67
2018-08-10 21:30:00;3816;7;67
2018-08-10 21:45:00;3396;7;66
2018-08-10 22:00:00;2880;6;67
2018-08-10 22:15:00;2988;5;68
2018-08-10 22:30:00;2508;5;66
2018-08-10 22:45:00;2556;4;66
2018-08-10 23:00:00;2544;5;68
2018-08-10 23:15:00;1800;3;69
2018-08-10 23:30:00;1560;3;65
2018-08-10 23:45:00;1812;3;66
2018-08-11 00:00:00;1464;3;69
2018-08-11 00:15:00;1464;2;68
2018-08-11 00:30:00;1320;3;69
2018-08-11 00:45:00;936;2;67
2018-08-11 01:00:00;1380;3;69
2018-08-11 01:15:00;1056;3;70
2018-08-11 01:30:00;1104;2;69
2018-08-11 01:45:00;924;2;68
2018-08-11 02:00:00;924;2;72
2018-08-11 02:15:00;504;1;68
2018-08-11 02:30:00;720;1;69
2018-08-11 02:45:00;828;1;70
2018-08-11 03:00:00;372;1;72
2018-08-11 03:15:00;480;1;72
2018-08-11 03:30:00;360;1;69
2018-08-11 03:45:00;504;1;69
2018-08-11 04:00:00;312;1;71
2018-08-11 04:15:00;420;1;67
2018-08-11 04:30:00;240;0;68
2018-08-11 04:45:00;300;1;68
2018-08-11 05:00:00;432;1;67
2018-08-11 05:15:00;360;1;69
2018-08-11 05:30:00;300;1;69
2018-08-11 05:45:00;372;1;69
2018-08-11 06:00:00;408;0;70
2018-08-11 06:15:00;516;0;69
2018-08-11 06:30:00;456;1;68
2018-08-11 06:45:00;912;2;68
2018-08-11 07:00:00;1440;3;71
2018-08-11 07:15:00;1440;3;71
2018-08-11 07:30:00;1368;3;69
2018-08-11 07:45:00;1776;3;71
2018-08-11 08:00:00;1836;4;68
2018-08-11 08:15:00;2316;5;68
2018-08-11 08:30:00;1632;2;68
2018-08-11 08:45:00;1476;2;67
2018-08-11 09:00:00;1728;3;68
2018-08-11 09:15:00;2028;4;71
2018-08-11 09:30:00;1848;4;71
2018-08-11 09:45:00;2604;5;71
2018-08-11 10:00:00;2940;6;70
2018-08-11 10:15:00;2916;6;70
2018-08-11 10:30:00;2088;5;68
2018-08-11 10:45:00;2952;5;69
2018-08-11 11:00:00;3132;7;69
2018-08-11 11:15:00;3696;6;69
2018-08-11 11:30:00;3312;6;69
2018-08-11 11:45:00;4188;8;67
2018-08-11 12:00:00;3756;8;69
2018-08-11 12:15:00;3720;8;67
2018-08-11 12:30:00;3816;7;67
2018-08-11 12:45:00;4884;9;66
2018-08-11 13:00:00;3444;6;67
2018-08-11 13:15:00;2964;5;69
2018-08-11 13:30:00;3192;6;66
2018-08-11 13:45:00;4152;7;68
2018-08-11 14:00:00;3444;7;68
2018-08-11 14:15:00;3408;6;69
2018-08-11 14:30:00;3900;6;67
2018-08-11 14:45:00;3276;7;69
2018-08-11 15:00:00;3396;6;69
2018-08-11 15:15:00;2700;4;68
2018-08-11 15:30:00;1896;4;72
2018-08-11 15:45:00;2076;3;70
2018-08-11 16:00:00;2496;4;69
2018-08-11 16:15:00;1932;4;70
2018-08-11 16:30:00;2340;4;70
2018-08-11 16:45:00;2160;4;72
2018-08-11 17:00:00;1584;4;68
2018-08-11 17:15:00;2268;3;67
2018-08-11 17:30:00;2892;5;67
2018-08-11 17:45:00;2508;4;70
2018-08-11 18:00:00;1884;5;69
2018-08-11 18:15:00;2304;4;67
2018-08-11 18:30:00;2484;4;70
2018-08-11 18:45:00;2736;5;69
2018-08-11 19:00:00;2928;5;68
2018-08-11 19:15:00;2988;6;67
2018-08-11 19:30:00;2100;4;71
2018-08-11 19:45:00;2448;5;69
2018-08-11 20:00:00;2592;5;70
2018-08-11 20:15:00;3036;7;67
2018-08-11 20:30:00;2016;4;71
2018-08-11 20:45:00;3600;7;66
2018-08-11 21:00:00;3708;8;67
2018-08-11 21:15:00;3552;8;68
2018-08-11 21:30:00;2508;5;68
2018-08-11 21:45:00;2844;6;66
2018-08-11 22:00:00;2220;3;69
2018-08-11 22:15:00;1980;3;72
2018-08-11 22:30:00;2496;5;70
2018-08-11 22:45:00;2424;4;69
2018-08-11 23:00:00;2304;5;69
2018-08-11 23:15:00;1764;4;66
2018-08-11 23:30:00;1500;3;69
2018-08-11 23:45:00;1368;3;69
2018-08-12 00:00:00;2088;4;69
2018-08-12 00:15:00;2052;4;69
2018-08-12 00:30:00;1740;4;70
2018-08-12 00:45:00;1296;3;69
2018-08-12 01:00:00;1692;3;66
2018-08-12 01:15:00;1296;3;70
2018-08-12 01:30:00;1056;2;67
2018-08-12 01:45:00;816;2;71
2018-08-12 02:00:00;984;1;67
2018-08-12 02:15:00;1020;2;70
2018-08-12 02:30:00;504;1;71
2018-08-12 02:45:00;756;1;67
2018-08-12 03:00:00;624;1;72
2018-08-12 03:15:00;456;1;72
2018-08-12 03:30:00;576;1;70
2018-08-12 03:45:00;768;2;72
2018-08-12 04:00:00;432;1;70
2018-08-12 04:15:00;396;1;69
2018-08-12 04:30:00;228;1;69
2018-08-12 04:45:00;336;1;64
2018-08-12 05:00:00;240;0;72
2018-08-12 05:15:00;288;1;59
2018-08-12 05:30:00;396;1;69
2018-08-12 05:45:00;408;1;69
2018-08-12 06:30:00;660;2;72
2018-08-12 06:45:00;1008;2;70
2018-08-12 07:00:00;876;2;73
2018-08-12 07:15:00;384;1;74
2018-08-12 07:30:00;948;1;72
2018-08-12 07:45:00;1140;2;70
2018-08-12 08:00:00;984;3;70
2018-08-12 08:15:00;696;1;71
2018-08-12 08:30:00;1044;2;73
2018-08-12 08:45:00;828;2;70
2018-08-12 09:00:00;1272;3;69
2018-08-12 09:15:00;1212;3;70
2018-08-12 09:30:00;1284;2;72
2018-08-12 09:45:00;1920;3;71
2018-08-12 10:00:00;1416;3;70
2018-08-12 10:15:00;2232;4;70
2018-08-12 10:30:00;1620;3;69
2018-08-12 10:45:00;2280;5;71
2018-08-12 11:00:00;2484;5;70
2018-08-12 11:15:00;2652;6;69
2018-08-12 11:30:00;2700;6;68
2018-08-12 11:45:00;2904;6;68
2018-08-12 12:00:00;3264;7;67
2018-08-12 12:15:00;2820;5;69
2018-08-12 12:30:00;3108;6;68
2018-08-12 12:45:00;2472;5;70
2018-08-12 13:00:00;2760;6;68
2018-08-12 13:15:00;3420;6;69
2018-08-12 13:30:00;3060;5;69
2018-08-12 13:45:00;2892;5;68
2018-08-12 14:00:00;2940;5;68
2018-08-12 14:15:00;3456;6;70
2018-08-12 14:30:00;3084;6;71
2018-08-12 14:45:00;2904;6;69
2018-08-12 15:00:00;3180;6;71
2018-08-12 15:15:00;1908;4;70
2018-08-12 15:30:00;1980;4;71
2018-08-12 15:45:00;2472;5;70
2018-08-12 16:00:00;1860;3;71
2018-08-12 16:15:00;1644;3;71
2018-08-12 16:30:00;1836;4;69
2018-08-12 16:45:00;2004;3;70
2018-08-12 17:00:00;1944;3;69
2018-08-12 17:15:00;1944;4;69
2018-08-12 17:30:00;1980;4;67
2018-08-12 17:45:00;2676;5;68
2018-08-12 18:00:00;2232;4;66
2018-08-12 18:15:00;2604;5;67
2018-08-12 18:30:00;2304;5;68
2018-08-12 18:45:00;2808;5;68
2018-08-12 19:00:00;2724;5;67
2018-08-12 19:15:00;2520;5;69
2018-08-12 19:30:00;2388;4;69
2018-08-12 19:45:00;2808;5;69
2018-08-12 20:00:00;2508;5;70
2018-08-12 20:15:00;2808;6;69
2018-08-12 20:30:00;2676;5;69
2018-08-12 20:45:00;3144;5;68
2018-08-12 21:00:00;2868;5;70
2018-08-12 21:15:00;2496;4;70
2018-08-12 21:30:00;3288;6;67
2018-08-12 21:45:00;2844;5;69
2018-08-12 22:00:00;2676;5;70
2018-08-12 22:15:00;2556;5;69
2018-08-12 22:30:00;2292;5;70
2018-08-12 22:45:00;2400;4;71
2018-08-12 23:00:00;2460;5;69
2018-08-12 23:15:00;1968;3;68
2018-08-12 23:30:00;1560;3;70
2018-08-12 23:45:00;1632;3;71
2018-08-13 00:00:00;1728;4;73
2018-08-13 00:15:00;1344;2;71
2018-08-13 00:30:00;1128;3;73
2018-08-13 00:45:00;1188;3;71
2018-08-13 01:00:00;1008;2;70
2018-08-13 01:15:00;744;2;72
2018-08-13 01:30:00;564;1;70
2018-08-13 01:45:00;396;1;67
2018-08-13 02:00:00;492;1;72
2018-08-13 02:15:00;420;1;70
2018-08-13 02:30:00;528;1;72
2018-08-13 02:45:00;228;1;68
2018-08-13 03:00:00;276;1;68
2018-08-13 03:15:00;288;1;61
2018-08-13 03:30:00;156;1;79
2018-08-13 03:45:00;228;0;74
2018-08-13 04:00:00;300;1;73
2018-08-13 04:15:00;168;0;73
2018-08-13 04:30:00;216;1;68
2018-08-13 04:45:00;300;1;65
2018-08-13 05:00:00;372;1;66
2018-08-13 05:15:00;216;1;71
2018-08-13 05:30:00;276;0;70
2018-08-13 05:45:00;492;1;70
2018-08-13 06:00:00;600;1;71
2018-08-13 06:15:00;648;1;71
2018-08-13 06:30:00;864;1;73
2018-08-13 06:45:00;2232;3;70
2018-08-13 07:00:00;3036;7;70
2018-08-13 07:15:00;3420;7;67
2018-08-13 07:30:00;4224;9;67
2018-08-13 07:45:00;5916;11;66
2018-08-13 08:00:00;5112;10;67
2018-08-13 08:15:00;5616;11;69
2018-08-13 08:30:00;3984;8;69
2018-08-13 08:45:00;4896;10;65
2018-08-13 09:00:00;4332;9;67
2018-08-13 09:15:00;3732;8;66
2018-08-13 09:30:00;3636;9;68
2018-08-13 09:45:00;4104;9;68
2018-08-13 10:00:00;3696;8;69
2018-08-13 10:15:00;3456;7;71
2018-08-13 10:30:00;3936;8;71
2018-08-13 10:45:00;3204;6;69
2018-08-13 11:00:00;3936;8;69
2018-08-13 11:15:00;3528;7;69
2018-08-13 11:30:00;3240;7;69
2018-08-13 11:45:00;3684;7;68
2018-08-13 12:00:00;3588;7;68
2018-08-13 12:15:00;4104;9;66
2018-08-13 12:30:00;4800;9;66
2018-08-13 12:45:00;4368;8;65
2018-08-13 13:00:00;4200;8;66
2018-08-13 13:15:00;3516;6;69
2018-08-13 13:30:00;3420;7;67
2018-08-13 13:45:00;3900;7;69
2018-08-13 14:00:00;3588;7;68
2018-08-13 14:15:00;3828;7;67
2018-08-13 14:30:00;3876;7;67
2018-08-13 14:45:00;4884;8;67
2018-08-13 15:00:00;4884;8;68
2018-08-13 15:15:00;4440;8;67
2018-08-13 15:30:00;4200;8;65
2018-08-13 15:45:00;5040;9;65
2018-08-13 16:00:00;3816;7;68
2018-08-13 16:15:00;3540;7;69
2018-08-13 16:30:00;2580;4;71
2018-08-13 16:45:00;2880;6;71
2018-08-13 17:00:00;3228;6;68
2018-08-13 17:15:00;3672;7;68
2018-08-13 17:30:00;3468;7;68
2018-08-13 17:45:00;2952;6;69
2018-08-13 18:00:00;3744;7;69
2018-08-13 18:15:00;4068;8;68
2018-08-13 18:30:00;4044;8;67
2018-08-13 18:45:00;4260;8;68
2018-08-13 19:00:00;4416;8;68
2018-08-13 19:15:00;3936;8;68
2018-08-13 19:30:00;4392;8;67
2018-08-13 19:45:00;3960;7;67
2018-08-13 20:00:00;3588;7;68
2018-08-13 20:15:00;3864;8;70
2018-08-13 20:30:00;2940;6;69
2018-08-13 20:45:00;2808;6;69
2018-08-13 21:00:00;2784;5;71
2018-08-13 21:15:00;2952;5;71
2018-08-13 21:30:00;3096;6;70
2018-08-13 21:45:00;2448;5;71
2018-08-13 22:00:00;3936;8;70
2018-08-13 22:15:00;2208;5;70
2018-08-13 22:30:00;1800;4;71
2018-08-13 22:45:00;2016;3;70
2018-08-13 23:00:00;2412;4;71
2018-08-13 23:15:00;1890;4;72
2018-08-13 23:30:00;1224;3;70
2018-08-13 23:45:00;876;2;67
2018-08-14 00:00:00;996;3;72
2018-08-14 00:15:00;732;2;73
2018-08-14 00:30:00;1008;2;74
2018-08-14 00:45:00;744;2;68
2018-08-14 01:00:00;552;2;66
2018-08-14 01:15:00;840;2;69
2018-08-14 01:30:00;756;1;67
2018-08-14 01:45:00;744;1;65
2018-08-14 02:00:00;588;1;70
2018-08-14 02:15:00;264;0;29
2018-08-14 03:00:00;288;1;69
2018-08-14 03:15:00;132;0;67
2018-08-14 03:30:00;276;0;68
2018-08-14 03:45:00;156;0;68
2018-08-14 04:00:00;144;0;32
2018-08-14 04:15:00;120;1;42
2018-08-14 04:30:00;240;1;57
2018-08-14 04:45:00;84;0;65
2018-08-14 05:30:00;204;0;73
2018-08-14 05:45:00;336;0;69
2018-08-14 06:00:00;732;1;71
2018-08-14 06:15:00;984;2;72
2018-08-14 06:30:00;984;2;68
2018-08-14 06:45:00;2316;4;68
2018-08-14 07:00:00;3564;6;72
2018-08-14 07:15:00;4128;7;70
2018-08-14 07:30:00;4536;9;69
2018-08-14 07:45:00;4980;11;69
2018-08-14 08:00:00;5244;10;68
2018-08-14 08:15:00;5448;10;69
2018-08-14 08:30:00;4008;8;66
2018-08-14 08:45:00;4164;8;66
2018-08-14 09:00:00;3948;8;67
2018-08-14 09:15:00;3792;8;68
2018-08-14 09:30:00;3132;7;68
2018-08-14 09:45:00;3336;8;67
2018-08-14 10:00:00;3828;8;67
2018-08-14 10:15:00;3096;7;68
2018-08-14 10:30:00;3204;6;68
2018-08-14 10:45:00;2940;7;67
2018-08-14 11:00:00;3816;8;67
2018-08-14 11:15:00;3516;7;68
2018-08-14 11:30:00;2736;6;68
2018-08-14 11:45:00;3864;7;68
2018-08-14 12:00:00;3288;7;68
2018-08-14 12:15:00;3624;9;68
2018-08-14 12:30:00;3468;6;69
2018-08-14 12:45:00;3528;6;67
2018-08-14 13:00:00;3852;8;65
2018-08-14 13:15:00;3720;8;69
2018-08-14 13:30:00;3864;7;65
2018-08-14 13:45:00;3276;6;66
2018-08-14 14:00:00;3852;8;66
2018-08-14 14:15:00;3588;7;68
2018-08-14 14:30:00;4080;8;69
2018-08-14 14:45:00;5184;9;69
2018-08-14 15:00:00;4548;9;69
2018-08-14 15:15:00;4908;9;68
2018-08-14 15:30:00;3948;7;69
2018-08-14 15:45:00;4212;9;68
2018-08-14 16:00:00;4284;8;69
